city;year;gdp_per;gdp_growth;private_inv;pub_inv;export;import;violence;HDI;educ_superior;primary_enrolls;density_pop;value_add;agriculture_add;industry_add;services_add;eletricity;tax_revenue;hosp_rooms;hosp_rooms_per;jobs;jobs_revenue;population;urban_pop;rural_pop;olding;urbing;fundamental
Areias;2001;;;;;;;8;;;;11,77;;;;;2242;12310758;;;373;390,32;3609;2447;1162;34,02;67,8;36
Areias;2002;4376,3;;;;;;9;;;;11,81;15503,99;5791,39;741,58;8971,02;2250;11743817;;;434;425,55;3622;2450;1172;35,31;67,64;35
Areias;2003;9886,17;1,270874275;;;;;17;;;;11,88;35529,49;7800,83;15461,57;12267,1;2355;9871384;;;743;714,72;3641;2453;1188;36,73;67,37;46
Areias;2004;3772,65;-0,617133058;;;;;30;;;;11,92;13388,45;2674,07;743,91;9970,47;2377;...;;;420;528,69;3653;2456;1197;37,9;67,23;44
Areias;2005;4977,21;0,324703897;;;;;17;;;;11,96;17671,61;5657,17;478,42;11536,02;2431;11458931;;;405;572,26;3668;2459;1209;39,79;67,04;40
Areias;2006;5572,7;0,124527153;;;;;25;;;;12,02;19611,15;5581,2;917,28;13112,68;2577;13241911;;;453;666,43;3684;2462;1222;41,23;66,83;
Areias;2007;5456,17;-0,01825343;;;;;16;;;93,36;12,05;19176,48;3362,92;1026,71;14786,84;2712;14752732;;;458;721,75;3694;2465;1229;42,7;66,73;45
Areias;2008;5715,45;0,046669081;;;;;15;;;88,58;12,04;20215,87;3510,14;466,42;16239,32;2843;14788565;;;463;722,27;3691;2468;1223;43,39;66,87;37
Areias;2009;6701,07;0,171178324;;;;;21;;;100;12,03;23943,9;7178,87;526,42;16238,6;2931;14820564;;;444;851,07;3687;2471;1216;44,91;67,02;45
Areias;2010;6270,3;-0,06225399;;;;;17;0,697;5,32;97,1;12,11;22095,6;3980,31;712,25;17403,04;3096;16597605;;;500;886,85;3695;2477;1218;47,46;67,04;35
Areias;2011;6845,66;0,095010305;;;;;15;;;94,88;12,14;24627,02;4428,92;717,69;19480,41;3126;16376376;;;514;1024,65;3706;2485;1221;49,14;67,05;44
Areias;2012;7981,57;0,170021151;;;;;14;;;97,59;12,18;28856,4;6001,63;701,28;22153,49;3147;;;;462;1172,61;3719;2493;1226;50,66;67,03;51
Areias;2013;9356,24;0,175697173;;;;;14;;;100,89;12,22;34232,58;8274,3;894,58;25063,69;3443;;;;504;1210,47;3730;2501;1229;52,66;67,05;50
Areias;2014;9722,01;0,042715844;;;;;16;;;99,63;12,26;35726,82;8104,18;1358,84;26263,8;3646;;;;512;1221,29;3743;2510;1233;54,51;67,06;
Areias;2015;;;;;;;9;;;95,61;12,3;;;;;3698;;;;544;1391,94;3754;2517;1237;56,87;67,05;
Areias;2016;;;;;;;0;;;92,98;12,36;;;;;;;;;;;3772;2529;1243;59,16;67,05;
Areiópolis;2000;;;;;;;0;0,578;1,97;;119,76;;;;;;20973515;;;725;392,31;10293;8558;1735;20,82;83,14;
Areiópolis;2001;;;;;;;36;;;;120,41;;;;;7546;21605679;;;954;385,7;10349;8634;1715;21,82;83,43;74
Areiópolis;2002;4567,87;;;;;;30;;;;120,95;45996,67;14035,7;6333,6;25627,37;7013;21312374;;;858;497,56;10396;8716;1680;22,94;83,84;89
Areiópolis;2003;4734,03;0,040762684;;;;;23;;;;121,47;47803,99;14829,18;5963,81;27010,99;7456;17818607;;;884;523,6;10440;8799;1641;24,1;84,28;118
Areiópolis;2004;4582,2;-0,028826907;;;;;21;;;;121,87;46496,63;12453,72;6034,07;28008,84;7539;...;;;898;680,24;10475;8882;1593;25,26;84,79;125
Areiópolis;2005;5576,06;0,219916227;;;;;21;;;;122,18;56950,37;15534,88;7506,05;33909,45;8069;...;;;1061;623,72;10501;8966;1535;26,55;85,38;132
Areiópolis;2006;6891,85;0,236559079;;;;;28;;;;122,23;70257,02;23581,46;9033,95;37641,62;8413;21708875;;;1096;878,52;10506;9051;1455;27,93;86,15;
Areiópolis;2007;6796,05;-0,01296168;;;;;34;;;94,48;122,35;69269,97;19821,67;7950,57;41497,73;8680;22859778;;;1207;834,56;10516;9137;1379;29,38;86,89;73
Areiópolis;2008;6471,69;-0,045010273;;;;;24;;;93,7;122,7;65826,41;11627,21;7700,2;46499;9072;25033966;;;1220;898,92;10546;9224;1322;30,92;87,46;114
Areiópolis;2009;7798,26;0,206351076;;;;;38;;;97,95;122,84;79646,6;15326,02;10783,44;53537,13;9430;25423769;;;1030;1033,98;10558;9311;1247;32,24;88,19;126
Areiópolis;2010;6710,77;-0,137904444;;;;;33;0,695;4,11;95,76;123,32;68280,47;12728,37;6092,38;49459,72;9651;...;;;1235;1123,3;10577;9399;1178;33,93;88,86;145
Areiópolis;2011;7658,87;0,143654231;;;;;31;;;95,88;123,57;77152,68;10449,35;6433,66;60269,66;10184;27318996;;;1348;1165,57;10599;9467;1132;35,72;89,32;120
Areiópolis;2012;9760,67;0,27683121;;;;;44;;;97,91;123,81;99218,45;20199,06;8965,5;70053,89;10679;;;;1679;1358,42;10619;9532;1087;37,59;89,76;117
Areiópolis;2013;10588,29;0,087038685;;816000;;41363;37;;;95,51;124,06;108623,77;20707,66;9246,31;78669,8;11326;;;;1400;1500,8;10641;9597;1044;39,67;90,19;125
Areiópolis;2014;10490,12;-0,007316237;;;;;34;;;99,48;124,31;107691,53;13762,29;9654,97;84274,27;11216;;;;1199;1578,3;10662;9659;1003;41,91;90,59;
Areiópolis;2015;;;;;;;37;;;96,99;124,36;;;;;10968;;;;1147;1876,69;10684;9720;964;44,26;90,98;
Areiópolis;2016;;;;;;;0;;;95,98;124,77;;;;;;;;;;;10719;9791;928;46,59;91,34;
Ariranha;2000;;;;;;;0;0,633;5,73;;56,04;;;;;;28811881;;;2530;764,99;7460;6868;592;49,97;92,06;
Ariranha;2001;;;;;;;22;;;;56,89;;;;;11415;26156556;;;2654;927,05;7573;6976;597;50,95;92,12;58
Ariranha;2002;18367,6;;;;;;19;;;;57,67;112227,74;19607,52;48378,05;44242,17;10412;22574276;;;2846;1018,35;7677;7091;586;52,08;92,37;82
Ariranha;2003;20142,06;0,112606297;;;;;30;;;;58,52;132894,36;20995,24;63753,5;48145,63;10245;...;;;2813;1244,57;7789;7208;581;53,62;92,54;91
Ariranha;2004;16425,02;-0,173338751;;;5175751;;50;;;;59,32;111096,93;14121,74;52945,93;44029,27;10759;23835027;;;2186;1450,36;7896;7327;569;54,9;92,79;89
Ariranha;2005;24927;0,539726702;;;1209000;149000;25;;;;60,18;162735,75;21099,81;80954,27;60681,67;11699;...;;;2769;1371,54;8011;7448;563;56,12;92,97;89
Ariranha;2006;34756,8;0,415925928;;;1177500;16183;25;;;;61,11;228228,47;24958,23;99542,29;103727,95;11975;34109407;;;2611;1678,23;8135;7571;564;57,51;93,07;
Ariranha;2007;31043,32;-0,095643038;;;1151450;8349;35;;;89,83;61,88;203656,47;23136,46;87482;93038,01;12683;32886447;;;2593;1560,43;8237;7696;541;59,17;93,43;74
Ariranha;2008;33342,32;0,085923785;;;2100311;;39;;;93,09;62,56;216703,33;14524,75;97147,34;105031,24;13059;42803554;25;3;3748;1833,8;8328;7823;505;60,69;93,94;54
Ariranha;2009;37731,01;0,143990385;;;10356766;3946;33;;;96,06;63,25;241753,81;25339,72;96875,41;119538,69;13913;39324652;25;2,97;3800;1761,11;8419;7952;467;62,33;94,45;53
Ariranha;2010;51441,43;0,382481634;;;8650110;27501;36;0,733;6,83;93,22;64,12;321282,39;21812,01;151665,05;147805,33;13884;42678755;25;2,93;3864;2179,68;8537;8085;452;64,14;94,71;86
Ariranha;2011;56746,6;0,113726077;;;34239027;;45;;;92,74;64,73;359205,12;21286,64;174004,98;163913,5;15846;44572558;25;2,9;3760;2390,22;8619;8162;457;66,21;94,7;89
Ariranha;2012;60813,37;0,081861152;;;35043765;6071;41;;;95,23;65,35;409097,23;21421,14;208617,88;179058,21;19755;;25;2,87;4076;2531,21;8701;8240;461;68,65;94,7;100
Ariranha;2013;53780,97;-0,107101239;;408000;64894771;;37;;;93,83;65,98;392538,63;21538,76;175167,81;195832,07;21774;;25;2,85;4478;2815,93;8785;8319;466;71,14;94,7;75
Ariranha;2014;52120,18;-0,021724638;;;63814987;4589;56;;;92,19;66,6;414269,74;17630,4;185614,05;211025,3;23606;;25;2,82;4067;2925,02;8868;8398;470;73,81;94,7;
Ariranha;2015;;;;;16678379;;32;;;86,09;67,51;;;;;21390;;25;2,79;4094;3166,03;8953;8478;475;76,53;94,69;
Ariranha;2016;;;;;;;0;;;87,93;68,05;;;;;;;25;2,77;;;9025;8547;478;78,57;94,7;
Artur Nogueira;2000;;;;;;;0;0,658;5,24;;185,46;;;;;;52648631;;;4638;532,55;32965;30318;2647;25,93;91,97;
Artur Nogueira;2001;;;;;;;1121;;;;192,14;;;;;100513;59259856;;;5131;561,13;34153;30966;3187;27,27;90,67;281
Artur Nogueira;2002;6402,48;;;;;;1024;;;;198,49;203950,83;37299,63;38443,05;128208,14;95809;61055033;;;5893;619,72;35281;31851;3430;28,7;90,28;394
Artur Nogueira;2003;6459,09;0,040866954;;;20136;;935;;;;204,79;213006,24;33908,99;42939,44;136157,81;73689;55207904;;;5688;661,52;36401;32761;3640;30,16;90;398
Artur Nogueira;2004;7029,99;0,122205011;;;78786;601861;936;;;;211,15;239984,02;38192,34;49033,19;152758,49;84559;60896204;;;7099;687,49;37532;33697;3835;31,74;89,78;368
Artur Nogueira;2005;8008,39;0,172591631;;;77042;1169664;1077;;;;217,34;281986,11;41261,06;65098,29;175626,77;104114;65046541;;;8826;763,35;38633;34660;3973;33,39;89,72;432
Artur Nogueira;2006;8816,25;0,132251854;;;2201609;3351019;1013;;;;223,54;318092,61;54719,22;67840,57;195532,83;107518;72224934;;;7961;904,37;39734;35650;4084;35,14;89,72;
Artur Nogueira;2007;10246,76;0,194463295;;;2970427;4534200;1305;;;96,53;229,73;379358,02;53835,94;100284,26;225237,82;102670;88895315;;;8483;934,71;40835;36669;4166;36,98;89,8;371
Artur Nogueira;2008;10599,88;0,061693885;;;6728067;4586238;1321;;;96,53;235,78;399667,1;45603,25;102357,13;251706,72;103709;94748085;56;1,34;8769;1030,58;41910;37717;4193;38,93;90;346
Artur Nogueira;2009;11759,11;0,137897833;;;3399651;4050651;1329;;;101,06;241,85;458592,15;54030,93;103891,19;300670,03;102959;99226262;56;1,3;8971;1133,16;42988;38795;4193;41;90,25;380
Artur Nogueira;2010;12987,68;0,132303376;;30384133,33;5229373;11752340;923;0,749;7,95;98,11;247,55;516937,66;48265,2;134568,82;334103,63;118733;112869151;56;1,27;9376;1271,86;44071;39902;4169;43,24;90,54;377
Artur Nogueira;2011;14714,9;0,156794826;;;7927188;3447324;955;;;99,15;252,75;599639,42;64428;151942,7;383268,72;109943;119446459;56;1,24;9344;1385,96;44997;40740;4257;45,47;90,54;364
Artur Nogueira;2012;15533,79;0,077820341;101;1329576,96;6929112;5339288;932;;;99,04;258,06;640356,13;55612,8;144010,63;440732,7;106695;;12;0,26;9489;1548,59;45942;41596;4346;47,86;90,54;394
Artur Nogueira;2013;17047,72;0,120512421;;1500950;6652792;23908244;1123;;;99,69;263,48;709593,4;70967,58;140590,23;498035,6;91862;;12;0,26;11039;1822;46907;42470;4437;50,32;90,54;391
Artur Nogueira;2014;20081,54;0,202721162;46;;9936335;48668693;730;;;99,48;269,02;841067,36;88596,24;190919,43;561551,69;97058;;12;0,25;10619;1927,83;47893;43362;4531;52,94;90,54;
Artur Nogueira;2015;;;;;19097980;15662496;709;;;97,86;274,67;;;;;93044;;12;0,25;11558;2168,59;48899;44273;4626;55,68;90,54;
Artur Nogueira;2016;;;;;;;0;;;99,67;278,72;;;;;;;12;0,24;;;49620;44926;4694;58,18;90,54;
Arujá;2000;;;;;;;0;0,67;6,24;;604,76;;;;;;111400320;;;8257;883,51;58933;56389;2544;18,16;95,68;
Arujá;2001;;;;;;;1021;;;;622,19;;;;;129906;111736077;;;9564;948,39;60632;57647;2985;19,28;95,08;1043
Arujá;2002;9099,63;;;;;;858;;;;638,82;476599,39;6196,02;212468,27;257935,1;132883;115200021;;;9893;1010,33;62253;59068;3185;20,48;94,88;1134
Arujá;2003;10253,17;0,155239648;;;39095255;;1113;;;;654,96;560162,99;6437,2;265927,95;287797,84;146365;98981200;;;10148;1089,1;63826;60524;3302;21,76;94,83;678
Arujá;2004;12185,02;0,217646974;;;42451517;52732065;1154;;;;671,07;672497,3;6470,96;342115,48;323910,87;158211;103487439;;;11202;1139,33;65396;62016;3380;23,12;94,83;1028
Arujá;2005;14351,4;0,206859435;;;50061300;55535405;1279;;;;687,63;834787,18;6787,19;438514,51;389485,49;176076;115121489;;;13245;1244,55;67010;63545;3465;24,56;94,83;1025
Arujá;2006;15135,27;0,079548803;;;85798071;68050126;1252;;;;703,89;883453,28;7125,04;433665,37;442662,87;190196;...;;;14110;1283,09;68594;65112;3482;26,11;94,92;
Arujá;2007;16558,15;0,118588496;;;79321215;82369747;1319;;;108,53;719,7;992813,97;8889,35;479765,5;504159,12;198926;164631090;;;14669;1236,83;70135;66717;3418;27,74;95,13;838
Arujá;2008;20985,51;0,294922147;;;72387408;106929489;1160;;;108,67;735,34;1254116,37;7514,92;603483,47;643117,98;213383;159213134;48;0,67;17183;1491,03;71659;68362;3297;29,48;95,4;896
Arujá;2009;21558,5;0,048922463;;;37836816;82516389;1291;;;108,47;750,82;1325077,98;9812,16;622374,89;692890,93;201344;163023285;67;0,92;17898;1596,25;73167;70047;3120;31,32;95,74;917
Arujá;2010;26598,86;0,260627976;;2875862,13;70616257;105685739;1230;0,784;11,43;108,45;777,84;1639291,44;9527,32;740717,44;889046,68;220216;188193693;76;1,02;19827;1783,66;74758;71775;2983;33,3;96,01;1000
Arujá;2011;28319,31;0,08570239;;;72186161;136504383;1230;;;111,49;793,2;1779549,97;11231,9;721729,14;1046588,93;227343;212227546;82;1,08;21028;1860,55;76234;73216;3018;35,36;96,04;1071
Arujá;2012;30284,88;0,090533332;;;56140191;128443230;1460;;;112,76;808,86;1925719,77;11985,96;702893,22;1210840,59;237083;;82;1,05;20677;2018,68;77740;74686;3054;37,51;96,07;1159
Arujá;2013;36452,77;0,227429173;;3518000;51365207;125381485;1583;;;112,41;824,84;2383548,57;18656,63;770995;1593896,94;255392;;82;1,03;21729;2213,13;79275;76185;3090;39,77;96,1;1084
Arujá;2014;46501,29;0,300857782;;;37200950;113330137;1474;;;112,37;841,13;3163626,6;24726,88;816711,44;2322188,27;258086;;82;1,01;23334;2331,44;80841;77714;3127;42,16;96,13;
Arujá;2015;;;;;39017299;82731543;1512;;;113,86;857,2;;;;;245503;;82;0,99;22783;2527,36;82437;79273;3164;44,66;96,16;
Arujá;2016;;;;;;;0;;;112,36;871,88;;;;;;;92;1,1;;;83849;80655;3194;46,73;96,19;
Aspásia;2000;;;;;;;0;0,629;2,34;;26,86;;;;;;7613143;;;206;381;1864;1177;687;57,43;63,14;
Aspásia;2001;;;;;;;6;;;;26,85;;;;;1382;7610611;;;223;419,76;1863;1183;680;59,73;63,5;15
Aspásia;2002;5103,33;;;;;;5;;;;26,91;9319,86;4088,03;625,44;4606,39;1463;7842341;;;207;422,15;1867;1191;676;63,57;63,79;24
Aspásia;2003;5574,98;0,091249717;;;;;2;;;;26,88;10165,54;4648,04;619,59;4897,9;1540;6459819;;;189;485,2;1865;1199;666;67,16;64,29;15
Aspásia;2004;5102,78;-0,089117024;;;;;5;;;;26,75;9248,14;3723,61;670,17;4854,36;1645;...;;;195;525,63;1856;1207;649;70,63;65,03;25
Aspásia;2005;6071,25;0,18145851;;;;;8;;;;26,56;10999,68;4524,97;840,73;5633,97;1619;6940351;;;192;633,63;1843;1215;628;73,45;65,93;24
Aspásia;2006;7369,28;0,209847613;;;;;4;;;;26,47;13252,62;5542,91;1130,36;6579,35;1746;8595097;;;234;685,79;1837;1223;614;76,98;66,58;
Aspásia;2007;8048,88;0,088653918;;;;;5;;;99,14;26,39;14340,43;5522,85;1440,49;7377,09;1981;10561623;;;274;906,59;1831;1231;600;80,49;67,23;19
Aspásia;2008;7210,92;-0,108512977;;;;;4;;;94,27;26,26;12706,98;3513,09;1186,22;8007,67;2002;11208941;;;234;1385,63;1822;1239;583;86,82;68;25
Aspásia;2009;8072,58;0,118265771;;;;;9;;;96,4;26,23;14332,62;4097,13;1259,3;8976,19;2065;10241473;;;247;926,15;1820;1247;573;91,96;68,52;16
Aspásia;2010;8276,77;0,019096657;;;;;6;0,735;5,98;90,32;26,09;14680,28;4706,83;887,02;9086,42;2292;10786156;;;222;985,21;1809;1257;552;95,71;69,49;37
Aspásia;2011;10808,02;0,302217307;;;;;3;;;91,87;26,02;18989,78;7400,96;1175,04;10413,78;2448;10852947;;;244;1084,98;1804;1264;540;100,95;70,07;36
Aspásia;2012;12120,98;0,118993705;;;;;0;;;100,5;25,96;21000,95;7025,69;1195,89;12779,37;2733;;;;246;1220,13;1800;1272;528;106,17;70,67;19
Aspásia;2013;11381,84;-0,063588992;;;;;9;;;104,17;25,89;19984,83;4358,52;1808,84;13817,47;2679;;;;240;1352,72;1795;1278;517;113,47;71,2;16
Aspásia;2014;12940,66;0,134423702;;;;;9;;;102,16;25,83;22708,83;5264,76;2384,62;15059,44;3041;;;;243;1401,17;1791;1285;506;119,72;71,75;
Aspásia;2015;;;;;;;8;;;100,56;25,76;;;;;2790;;;;236;1555,89;1786;1292;494;127,14;72,34;
Aspásia;2016;;;;;;;0;;;113,37;25,7;;;;;;;;;;;1782;1298;484;132,36;72,84;
Assis;2000;;;;;;;0;0,728;12,4;;188,72;;;;;;157398621;;;12895;621,21;87135;83277;3858;48,63;95,57;
Assis;2001;;;;;;;2877;;;;190,67;;;;;112643;162795121;;;13386;658,99;88036;83912;4124;50,69;95,32;1121
Assis;2002;8007,55;;;;;;2623;;;;192,44;634022,55;21193,83;106422,7;506406,01;118766;159304533;;;14090;698,22;88853;84664;4189;52,84;95,29;1099
Assis;2003;9214,47;0,161265299;;;628258;;2409;;;;194,21;731990,48;28472,76;104258,64;599259,09;122673;135817469;;;14850;790,1;89667;85422;4245;55,1;95,27;1097
Assis;2004;9962,22;0,0906623;;;936721;2932220;2348;;;;195,92;799928,29;20758,7;109938,07;669231,53;125319;...;;;15396;807,97;90456;86187;4269;57,43;95,28;1134
Assis;2005;10345,18;0,046798488;;;332657;3991625;3179;;;;197,49;841088,02;19820,34;111941,42;709326,26;131151;145739584;;;15772;906,32;91184;86959;4225;59,91;95,37;1076
Assis;2006;10968,23;0,068969953;;;52991;2468636;2368;;;;199,12;903449,2;23462,37;114616,54;765370,3;133893;177495194;;;16672;988,67;91936;87738;4198;62,46;95,43;
Assis;2007;12367,26;0,136751597;;15005860,29;3887548;31804593;1536;;;97,22;200,75;1030535,22;25702,72;147627,95;857204,55;141684;186087778;;;18132;1030,7;92686;88524;4162;65,14;95,51;787
Assis;2008;12975,04;0,057724329;;;889199;14693587;1589;;;96,09;202,39;1086439,35;30298,86;132271,34;923869,15;146753;211331833;309;3,31;18952;1175,32;93444;89317;4127;67,94;95,58;1047
